cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,2,124.5,194.5,11.1,1.41
Brain,single_cluster,29,99.4,208.9,17.9,11.12
Branchial arch,single_cluster,167,120.1,198.7,5.7,8.9
Cavity,single_cluster,46,109.7,197.8,4.9,15.81
Heart,single_cluster,128,115.1,189.9,9.3,6.56
Neural crest,target,18,114.4,199.1,0.0,0.0
Notochord,single_cluster,84,124.7,207.5,13.3,6.3
Sclerotome,single_cluster,1,108.0,210.0,12.7,0.0
